"","X","system","Cause","Effect","rho_Lmax","p_Z","Kendall_tau","Kendall_p","Convergence","Standardized_linkage_strength","direction","trait.effect.abundance.phyto","abundance.effect.trait.phyto","trait.effect.abundance.zoo","abundance.effect.trait.zoo","trait.effect.abundance.total","abundance.effect.trait.total","Warming_rate","temp_mean","Oxgen_rate","Oxgen_mean","pH_rate.t","pH_mean","PO4.3_rate.t","PO4.3_mean","NO3_mean","Chlorophyll.a","trait.effect.abundance","abundance.effect.trait","length_time"
"121",121,"WS","T..minima","T..minima.1",0.927843190775145,0.0396218247649074,1,0.00266671180725098,TRUE,0.947345488443062,"abundance affects trait",0.555555555555556,0.507936507936508,NA,NA,0.555555555555556,0.507936507936508,0.03371825415,10.1001530919333,0.0552444443333298,2.17981254574359,0.00672818929629714,8.14238075399167,-0.029476080236111,0.517301587291667,17.4164135582833,6.717563690525,0.555555555555556,0.507936507936508,40
"122",122,"WS","T..nitzschioides","T..nitzschioides.1",0.960407979618126,0.0125842103837431,1,0.00266671180725098,TRUE,0.980594755236437,"abundance affects trait",0.555555555555556,0.507936507936508,NA,NA,0.555555555555556,0.507936507936508,0.03371825415,10.1001530919333,0.0552444443333298,2.17981254574359,0.00672818929629714,8.14238075399167,-0.029476080236111,0.517301587291667,17.4164135582833,6.717563690525,0.555555555555556,0.507936507936508,40
"123",123,"WS","T..punctigera","T..punctigera.1",0.902183179018511,0.001431891304986,0.999999940395355,0.00853490829467773,TRUE,0.921146129960155,"abundance affects trait",0.555555555555556,0.507936507936508,NA,NA,0.555555555555556,0.507936507936508,0.03371825415,10.1001530919333,0.0552444443333298,2.17981254574359,0.00672818929629714,8.14238075399167,-0.029476080236111,0.517301587291667,17.4164135582833,6.717563690525,0.555555555555556,0.507936507936508,40
"124",124,"WS","T..rotula","T..rotula.1",0.961977173783339,0.00024982059906109,1,0.00266671180725098,TRUE,0.982196932228936,"abundance affects trait",0.555555555555556,0.507936507936508,NA,NA,0.555555555555556,0.507936507936508,0.03371825415,10.1001530919333,0.0552444443333298,2.17981254574359,0.00672818929629714,8.14238075399167,-0.029476080236111,0.517301587291667,17.4164135582833,6.717563690525,0.555555555555556,0.507936507936508,40
"125",125,"WS","Thalassiosira.sp.","Thalassiosira.sp..1",0.30577411813517,0.106457835559668,1,0.00266671180725098,FALSE,0.312201171682909,"abundance affects trait",0.555555555555556,0.507936507936508,NA,NA,0.555555555555556,0.507936507936508,0.03371825415,10.1001530919333,0.0552444443333298,2.17981254574359,0.00672818929629714,8.14238075399167,-0.029476080236111,0.517301587291667,17.4164135582833,6.717563690525,0.555555555555556,0.507936507936508,40
"126",126,"WS","Tintinidae.indet","Tintinidae.indet.1",0.810705132079838,0.00903284260708925,0.999999940395355,0.00853490829467773,TRUE,0.827745309734772,"abundance affects trait",0.555555555555556,0.507936507936508,NA,NA,0.555555555555556,0.507936507936508,0.03371825415,10.1001530919333,0.0552444443333298,2.17981254574359,0.00672818929629714,8.14238075399167,-0.029476080236111,0.517301587291667,17.4164135582833,6.717563690525,0.555555555555556,0.507936507936508,40
"127",1,"ME","Chlamydomonas.globosa..1","Chlamydomonas.globosa.",0.941994376387682,0.0304311398532037,1,0.00266671180725098,TRUE,0.964007957199356,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"128",2,"ME","Cryptomonas.erosa..1","Cryptomonas.erosa.",0.687711214222923,0.140651439346883,1,0.00266671180725098,FALSE,0.703782420982612,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"129",3,"ME","Aphanizomenon.flos.aquae.1","Aphanizomenon.flos.aquae",0.80573465845462,0.0734431740444159,1,0.00266671180725098,FALSE,0.824563969394538,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"130",4,"ME","Aphanothece.nidulans..1","Aphanothece.nidulans.",0.875429249261571,4.6250009779758e-06,1,0.00266671180725098,TRUE,0.89588726154549,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"131",5,"ME","Oscillatoria.limnetica..1","Oscillatoria.limnetica.",0.715189851741227,0.213939265340143,1,0.00266671180725098,FALSE,0.731903210113246,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"132",6,"ME","Synechocystis...1","Synechocystis..",0.668425533328556,0.0663877930246756,1,0.00266671180725098,FALSE,0.684046050672769,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"133",7,"ME","Miscellaneous.1","Miscellaneous",0.67146785698531,0.17586272472365,1,0.00266671180725098,FALSE,0.687159470759981,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"134",8,"ME","Rhodomonas.minuta.var..nannoplanctica.1","Rhodomonas.minuta.var..nannoplanctica",0.409166145855006,0.286322667502372,1,0.00266671180725098,FALSE,0.418727999134556,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"135",9,"ME","Sphaerocystis.schroeteri..1","Sphaerocystis.schroeteri.",0.97429040859499,8.69769554046051e-07,1,0.00266671180725098,TRUE,0.997058719299658,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"136",10,"ME","Chlorococcaceae.1","Chlorococcaceae",0.623761852070407,0.1701817965466,1,0.00266671180725098,FALSE,0.638338618431208,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"137",11,"ME","Microcystis.aeruginosa..1","Microcystis.aeruginosa.",0.885291540821308,0.0334473536348653,1,0.00266671180725098,TRUE,0.905980026192627,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"138",12,"ME","Schroederia.judayi..1","Schroederia.judayi.",0.751558239589479,0.0611272611757487,1,0.00266671180725098,FALSE,0.769121495227295,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"139",13,"ME","Anabaena.flos.aquae..1","Anabaena.flos.aquae.",0.950789346413679,0.000669714018209588,1,0.00266671180725098,TRUE,0.973008457946402,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"140",14,"ME","Aphanocapsa.delicatissima..1","Aphanocapsa.delicatissima.",0.419480353836588,0.0745741711048273,1,0.00266671180725098,FALSE,0.4292832410932,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"141",15,"ME","Coelosphaerium.naegelianum..1","Coelosphaerium.naegelianum.",0.228577589685911,0.166774384049704,0.999999940395355,0.00853490829467773,FALSE,0.233919247097481,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"142",16,"ME","Chroococcaceae.1","Chroococcaceae",0.908132861286472,0.058234157462389,1,0.00266671180725098,FALSE,0.929355128245567,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"143",17,"ME","Erkenia.subaequiciliata..1","Erkenia.subaequiciliata.",0.951894143401138,0.00211795538885529,1,0.00266671180725098,TRUE,0.974139073068633,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"144",18,"ME","Synechococcus.sp1..1","Synechococcus.sp1.",0.801815203727379,0.0277912920080298,0.999999940395355,0.00853490829467773,TRUE,0.820552920454488,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"145",19,"ME","DIACYCLOPS.THOMASI.1","DIACYCLOPS.THOMASI",0.23666697058987,0.146504793181587,0.966091692447662,0.0128989219665527,FALSE,0.242197669724734,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"146",20,"ME","DIAPTOMID.1","DIAPTOMID",0.267827428293786,0.311196620482498,0.466666638851166,0.259656310081482,FALSE,0.27408631994337,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"147",21,"ME","AGLAODIAPTOMUS.CLAVIPES.1","AGLAODIAPTOMUS.CLAVIPES",0.412799757485122,0.373004366189379,0.866666615009308,0.0241705179214478,FALSE,0.422446525075482,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"148",22,"ME","DAPHNIA.MENDOTAE.1","DAPHNIA.MENDOTAE",0.0824655075308975,0.359320000535722,0.577350258827209,0.24156665802002,FALSE,0.0843926539764725,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"149",23,"ME","DAPHNIA.PULICARIA.1","DAPHNIA.PULICARIA",0.138878257192167,0.394359330179127,0.333333313465118,0.452370405197144,FALSE,0.142123720025403,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"150",24,"ME","CYCLOPOID.1","CYCLOPOID",0.588655109546746,0.0411730423584393,0.999999940395355,0.00853490829467773,TRUE,0.602411462184332,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"151",25,"ME","DAPHNIA.1","DAPHNIA",0.540976889902316,0.0839239530725836,0.999999940395355,0.00853490829467773,FALSE,0.553619044443387,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"152",26,"ME","MESOCYCLOPS.EDAX.1","MESOCYCLOPS.EDAX",0,0.5,1,1,FALSE,0,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"153",27,"ME","CHYDORUS.1","CHYDORUS",0.32480638710308,0.0709167803249106,0.999999940395355,0.00853490829467773,FALSE,0.332396826950567,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"154",28,"ME","ACANTHOCYCLOPS.1","ACANTHOCYCLOPS",0.522613999050412,0.150707628316709,1,0.00266671180725098,FALSE,0.534827028968409,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"155",29,"ME","CALANOID.1","CALANOID",0.535066780427238,0.0521490686558095,1,0.00266671180725098,FALSE,0.547570820903303,"trait affects abundance",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"156",30,"ME","Chlamydomonas.globosa.","Chlamydomonas.globosa..1",0.946694182226074,0.0253755694835435,1,0.00266671180725098,TRUE,0.968817593370302,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"157",31,"ME","Cryptomonas.erosa.","Cryptomonas.erosa..1",0.769635983334069,0.21681087209784,1,0.00266671180725098,FALSE,0.787621699957629,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"158",32,"ME","Aphanizomenon.flos.aquae","Aphanizomenon.flos.aquae.1",0.796956407277828,0.167495653589544,1,0.00266671180725098,FALSE,0.81558057820151,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"159",33,"ME","Aphanothece.nidulans.","Aphanothece.nidulans..1",0.808010836146492,0.000149627108391281,1,0.00266671180725098,TRUE,0.826893339358909,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"160",34,"ME","Oscillatoria.limnetica.","Oscillatoria.limnetica..1",0.856275027959115,0.04839879817546,1,0.00266671180725098,TRUE,0.876285422922703,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"161",35,"ME","Synechocystis..","Synechocystis...1",0.609882809322288,0.0394565836260534,0.999999940395355,0.00853490829467773,TRUE,0.624135234650082,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"162",36,"ME","Miscellaneous","Miscellaneous.1",0.709674974433604,0.0689566666774585,0.999999940395355,0.00853490829467773,FALSE,0.726259454969067,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"163",37,"ME","Rhodomonas.minuta.var..nannoplanctica","Rhodomonas.minuta.var..nannoplanctica.1",0.362782500146193,0.225192697782296,0.904761910438538,0.00686383247375488,FALSE,0.371260408384514,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"164",38,"ME","Sphaerocystis.schroeteri.","Sphaerocystis.schroeteri..1",0.880081812835732,0.00374518019747749,0.999999940395355,0.00853490829467773,TRUE,0.900648551442004,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"165",39,"ME","Chlorococcaceae","Chlorococcaceae.1",0.494653487474666,0.111492468407485,0.999999940395355,0.00853490829467773,FALSE,0.506213104807051,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"166",40,"ME","Microcystis.aeruginosa.","Microcystis.aeruginosa..1",0.903826047692478,0.0584723298046975,1,0.00266671180725098,FALSE,0.924947668202435,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"167",41,"ME","Schroederia.judayi.","Schroederia.judayi..1",0.699146949171309,0.112686647717165,1,0.00266671180725098,FALSE,0.715485399007748,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"168",42,"ME","Anabaena.flos.aquae.","Anabaena.flos.aquae..1",0.977164523749754,0.000113131853717641,1,0.00266671180725098,TRUE,1,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"169",43,"ME","Aphanocapsa.delicatissima.","Aphanocapsa.delicatissima..1",0.395609581109221,0.225679820493705,0.999999940395355,0.00853490829467773,FALSE,0.404854629383305,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"170",44,"ME","Coelosphaerium.naegelianum.","Coelosphaerium.naegelianum..1",0.428183226753318,0.0430390974102134,0.999999940395355,0.00853490829467773,TRUE,0.438189492502465,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"171",45,"ME","Chroococcaceae","Chroococcaceae.1",0.923379424146372,0.0197321263083631,1,0.00266671180725098,TRUE,0.944957989881798,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"172",46,"ME","Erkenia.subaequiciliata.","Erkenia.subaequiciliata..1",0.940505435589909,0.00967374489620365,1,0.00266671180725098,TRUE,0.962484221163525,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"173",47,"ME","Synechococcus.sp1.","Synechococcus.sp1..1",0.824656067251986,0.0071941613566433,0.999999940395355,0.00853490829467773,TRUE,0.843927554888572,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"174",48,"ME","DIACYCLOPS.THOMASI","DIACYCLOPS.THOMASI.1",0.236048983617269,0.464472665950332,0.61904764175415,0.0715054273605347,FALSE,0.241565240939631,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"175",49,"ME","DIAPTOMID","DIAPTOMID.1",0.227061270204525,0.171477415502503,1,0.00266671180725098,FALSE,0.23236749256226,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"176",50,"ME","AGLAODIAPTOMUS.CLAVIPES","AGLAODIAPTOMUS.CLAVIPES.1",0.633429874300711,0.292455980083156,0.599999964237213,0.13285493850708,FALSE,0.648232573845393,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"177",51,"ME","DAPHNIA.MENDOTAE","DAPHNIA.MENDOTAE.1",0.444570453593569,0.182417432435033,0.999999940395355,0.00853490829467773,FALSE,0.454959674433924,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"178",52,"ME","DAPHNIA.PULICARIA","DAPHNIA.PULICARIA.1",0.457775727791023,0.0476998115848932,1,0.00266671180725098,TRUE,0.468473544285421,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"179",53,"ME","CYCLOPOID","CYCLOPOID.1",0.489807419379084,0.189275630170336,0.866666615009308,0.0241705179214478,FALSE,0.50125378835849,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
"180",54,"ME","DAPHNIA","DAPHNIA.1",0.260966181809459,0.397530855760221,-0.333333343267441,0.367520749568939,FALSE,0.26706473215793,"abundance affects trait",0.611111111111111,0.444444444444444,0.909090909090909,0.818181818181818,0.724137931034483,0.586206896551724,0.02415850825,10.0322745614872,-0.0231413933333329,8.64374064702564,0.0063568917791665,8.3111824179,-244,1.311666667,6.413646031,9.97859827420455,0.724137931034483,0.586206896551724,41
